,agencyAcronym,allowLateComment,attachmentCount,commentDueDate,commentStartDate,commentText,docketId,docketTitle,docketType,documentId,documentStatus,documentType,frNumber,numberOfCommentsReceived,openForComment,postedDate,rin,title,startDate,daysSince,Days
151,CMS,False,0,,,Stop Big Government Bureaucrats from Imposing Socialist Price Controls! Look to France for a Lesson on how people act with Too Much Government!!!!!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2140,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,TN,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
152,CMS,False,0,,,"We are not interested in socialist living or socialist dying or socialist health programs.  No only do we have a system that history shows has out distanced anything else in the world, we have done it in less time than any other major country in the world.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1440,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,FL,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
153,CMS,False,0,,,"THIS IS ""AMERICA"".  A FEW HUNDRED YEARS AGO, WE FOUGHT AGAINST ANY KIND OF SOCIALIST CONTROL.  DO WE HAVE TO HAVE THIS FIGHT AGAIN TO PRESERVE THE AMERICAN WE WANT AND LOVE????????????",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0971,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,IL,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
154,CMS,False,0,,,Allow the e free-market to correctly set prices here in America stop with the socialism write your comment here.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2057,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,SC,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
155,CMS,False,0,,,Please write your comment here.We don't want socialist price controls. Stop them now!!!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1800,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,MT,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
156,CMS,False,0,,,I request that our elected officials reject socialist price controls on anything in America.  Socialism does not work on medicine or any other area of business.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1768,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,AZ,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
157,CMS,False,0,,,WE do not want Socialist prices on our medications!. Wtop trying to keep up with the globe! Maybe you can afford yours or the government pays it all but that is not the case with us. Do the right thing!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1437,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,GA,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
158,CMS,False,0,,,Quit trying to make us a socialist or communist state !   Stay away from our healthcare,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0773,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,LA,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
159,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0161,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,OH,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
160,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0564,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,KY,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
161,CMS,False,0,,,"To all unAmerican democrats and R.I.N.O.s and idiots that are ""undecided"", socialism is without a doubt UnAmerican, CAPITALISM is genuinely AMERICAN.

If you want socialism and/or globalism, move to some place OTHER THAN the UNITED STATES. You should be a happier loser there.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2160,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,CA,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
162,CMS,False,1,,,Attached please find comments from the Arthritis Foundation on the IPI-ANPRM.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1129,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,GA,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
163,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0453,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,KY,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
164,CMS,False,0,,,"I dont want the Federal government to impose any price controls on my medical care.  I dont want the government to interfere with medical developments or decisions between me and my doctor. 

Let the Bureaucrats go live with n Europe if they think socialist medicine is good and leave us hard working Americans alone!!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1021,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,MO,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
165,CMS,False,0,,,"Please, stop this Socialist style big government health care left over from Obama. We can't afford the huge costs and are sick of supporting all these illegals. If you would take a moment to realize how many of us are dying because, we can't afford it. For God's sake think of our people first.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1894,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,OK,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
166,CMS,False,0,,,"We are a country of free market, that is how this countrys economy has been sustained for as long as it has. Im asking that you reject these price controls and keep big government out of the way. Limited government is how things should be so stop regulating everything!

Thank you!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2717,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,IN,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
167,CMS,False,0,,,"Don't bring European socialist medicine here! We demand you stand up for ""we the people"" &amp; stop the gutting of our rights!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0754,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,TX,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
168,CMS,False,0,,,We do not want price controls on medical supplies.  Please do not increase the regulatory burden.  Let the free market work.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0027,Posted,Public Submission,,1,False,2018-12-11 05:00:00,Not Assigned,"Richard Pritchett,AR",2018-10-30 04:00:00,42 days 01:00:00.000000000,42
169,CMS,False,0,,,Keep your globalist hands off our medical system !!!!!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0685,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,NJ,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
170,CMS,False,0,,,"Please write your comment here. I was born and grew up in England, socialized  medicine is the biggest mistake we ever made. You only like it until you need it then it's up to the government whether you get care or NOT. I DON""T want it.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1009,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,CA,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
171,CMS,False,0,,,You need to stop Big Government Bureaucrats from imposing Socialist Price Controls!   Look at Canada their citizens come to America for surgery because they have to wait for at least 6 months to get help. How would you like to wait in America for 6 months for surgery ?  God doesn't want this for America!  If you don't like America move to France.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1672,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,IL,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
